uid,datetime,latitude,longitude,date,time,day_of_week,month,year
3445,2018-09-28 06:09:39,-1.32385994649529,36.799294920465705,2018-09-28,06:09:39,Friday,September,2018
3446,2018-09-28 06:23:09,-1.32384592209357,36.799363483433,2018-09-28,06:23:09,Friday,September,2018
3447,2018-09-28 06:28:39,-1.2196032891760602,36.8916372259335,2018-09-28,06:28:39,Friday,September,2018
3448,2018-09-28 06:32:39,-1.32385994649529,36.799294920465705,2018-09-28,06:32:39,Friday,September,2018
3449,2018-09-28 06:35:39,-1.32385994649529,36.799294920465705,2018-09-28,06:35:39,Friday,September,2018
3450,2018-09-28 06:36:09,-1.3239198105140602,36.799306903269795,2018-09-28,06:36:09,Friday,September,2018
3451,2018-09-28 06:39:39,-1.25936693070694,36.843122763198,2018-09-28,06:39:39,Friday,September,2018
3452,2018-09-28 09:09:39,-1.2979148106316898,36.7993551033034,2018-09-28,09:09:39,Friday,September,2018
3453,2018-09-28 09:37:09,-1.29288321066935,36.7880683033136,2018-09-28,09:37:09,Friday,September,2018
3454,2018-09-28 09:46:09,-1.3956283759494201,36.9410248694783,2018-09-28,09:46:09,Friday,September,2018
3455,2018-09-28 14:04:09,-1.33068664954922,36.8567072705749,2018-09-28,14:04:09,Friday,September,2018
3456,2018-09-28 15:29:39,-1.26768549073218,36.827292953333504,2018-09-28,15:29:39,Friday,September,2018
3457,2018-09-28 21:39:09,-1.3260493104368798,36.8507624032503,2018-09-28,21:39:09,Friday,September,2018
3458,2018-09-28 21:48:39,-1.32559992705083,36.7944915304479,2018-09-28,21:48:39,Friday,September,2018
3459,2018-09-29 06:36:09,-1.28577617876436,36.8195177346404,2018-09-29,06:36:09,Saturday,September,2018
3460,2018-09-29 08:42:10,-1.32664980829448,36.8456175957835,2018-09-29,08:42:10,Saturday,September,2018
3462,2018-09-29 12:38:09,-1.3161423056372399,36.8138276524915,2018-09-29,12:38:09,Saturday,September,2018
3463,2018-09-29 12:39:39,-1.3116996105976102,36.7777297032926,2018-09-29,12:39:39,Saturday,September,2018
3464,2018-09-29 12:40:09,-1.31613217730544,36.813817070016704,2018-09-29,12:40:09,Saturday,September,2018
3465,2018-09-29 12:43:39,-1.31613217730544,36.813817070016704,2018-09-29,12:43:39,Saturday,September,2018
3466,2018-09-29 12:50:09,-1.3185899367344098,36.811425553731496,2018-09-29,12:50:09,Saturday,September,2018
3467,2018-09-29 12:55:09,-1.3161423056372399,36.8138276524915,2018-09-29,12:55:09,Saturday,September,2018
3468,2018-09-29 12:58:09,-1.31860926007925,36.8114452955401,2018-09-29,12:58:09,Saturday,September,2018
3469,2018-09-29 13:03:09,-1.31860926007925,36.8114452955401,2018-09-29,13:03:09,Saturday,September,2018
3470,2018-09-29 13:33:39,-1.31860926007925,36.8114452955401,2018-09-29,13:33:39,Saturday,September,2018
3471,2018-09-29 14:52:39,-1.25954595328511,36.775525007175204,2018-09-29,14:52:39,Saturday,September,2018
3472,2018-09-29 14:56:39,-1.29640017156052,36.8792869138737,2018-09-29,14:56:39,Saturday,September,2018
3473,2018-09-29 15:45:39,-1.3908545684888798,36.76674322195971,2018-09-29,15:45:39,Saturday,September,2018
3474,2018-09-29 15:51:39,-1.3950088103766,36.7636649532439,2018-09-29,15:51:39,Saturday,September,2018
3476,2018-09-29 17:08:09,-1.31658533647308,36.833825221504796,2018-09-29,17:08:09,Saturday,September,2018
3477,2018-09-29 17:09:39,-1.31658533647308,36.833825221504796,2018-09-29,17:09:39,Saturday,September,2018
3478,2018-09-29 17:14:10,-1.31658533647308,36.833825221504796,2018-09-29,17:14:10,Saturday,September,2018
3479,2018-09-29 17:14:40,-1.31658533647308,36.833825221504796,2018-09-29,17:14:40,Saturday,September,2018
3480,2018-09-29 17:18:09,-1.28267401067316,36.8204130033163,2018-09-29,17:18:09,Saturday,September,2018
3481,2018-09-29 17:30:09,-1.31658533647308,36.833825221504796,2018-09-29,17:30:09,Saturday,September,2018
3482,2018-09-30 14:05:09,-1.2044947742601002,36.7859024659706,2018-09-30,14:05:09,Sunday,September,2018
3483,2018-09-30 14:09:09,-1.20551971107002,36.7859656034274,2018-09-30,14:09:09,Sunday,September,2018
3484,2018-09-30 14:49:09,-1.2047652295034,36.786685615945395,2018-09-30,14:49:09,Sunday,September,2018
3485,2018-10-01 14:40:09,-1.3283516103953101,36.8744614032396,2018-10-01,14:40:09,Monday,October,2018
3486,2018-10-01 17:16:39,-1.26102343450116,36.792188161591,2018-10-01,17:16:39,Monday,October,2018
3487,2018-10-01 17:23:39,-1.25671692541779,36.786580981680395,2018-10-01,17:23:39,Monday,October,2018
3488,2018-10-01 19:09:39,-1.2167011111468602,36.8951638112694,2018-10-01,19:09:39,Monday,October,2018
3489,2018-10-01 19:48:09,-1.29399977272201,36.8517846537665,2018-10-01,19:48:09,Monday,October,2018
3490,2018-10-01 21:23:39,-1.29680441045572,36.8643599188759,2018-10-01,21:23:39,Monday,October,2018
3491,2018-10-01 21:27:39,-1.2963727105559,36.8624112032849,2018-10-01,21:27:39,Monday,October,2018
3492,2018-10-01 21:33:09,-1.2980200772785502,36.8049511059601,2018-10-01,21:33:09,Monday,October,2018
3493,2018-10-01 23:19:39,-1.2476345107636102,36.8727256033448,2018-10-01,23:19:39,Monday,October,2018
3494,2018-10-02 08:42:39,-1.2311885512248,36.6701635402351,2018-10-02,08:42:39,Tuesday,October,2018
3495,2018-10-02 09:11:39,-1.26033271071501,36.8657613033306,2018-10-02,09:11:39,Tuesday,October,2018
3496,2018-10-02 10:06:39,-1.2916022606664,36.795166853314,2018-10-02,10:06:39,Tuesday,October,2018
3497,2018-10-02 18:41:09,-1.32815651050347,36.8707640046704,2018-10-02,18:41:09,Tuesday,October,2018
3500,2018-10-03 05:40:39,-1.2879417950567902,36.9519438017175,2018-10-03,05:40:39,Wednesday,October,2018
3501,2018-10-03 06:44:39,-1.21405475326725,36.8346200733732,2018-10-03,06:44:39,Wednesday,October,2018
3502,2018-10-03 06:47:39,-1.2099450110340602,36.8332290035676,2018-10-03,06:47:39,Wednesday,October,2018
3503,2018-10-03 06:49:39,-1.2099450110340602,36.8332290035676,2018-10-03,06:49:39,Wednesday,October,2018
3504,2018-10-03 06:54:39,-1.2099450110340602,36.8332290035676,2018-10-03,06:54:39,Wednesday,October,2018
3505,2018-10-03 07:09:39,-1.1838828937182702,36.838529281239204,2018-10-03,07:09:39,Wednesday,October,2018
3506,2018-10-03 07:13:10,-1.20868435549671,36.8330537117041,2018-10-03,07:13:10,Wednesday,October,2018
3507,2018-10-03 07:13:39,-1.28211711067691,36.8195215833173,2018-10-03,07:13:39,Wednesday,October,2018
3508,2018-10-03 07:25:39,-1.2099450110340602,36.8332290035676,2018-10-03,07:25:39,Wednesday,October,2018
3509,2018-10-03 07:30:39,-1.2120875081863702,36.8335981795564,2018-10-03,07:30:39,Wednesday,October,2018
3510,2018-10-03 07:50:39,-1.2099450110340602,36.8332290035676,2018-10-03,07:50:39,Wednesday,October,2018
3511,2018-10-03 08:09:09,-1.25737971094549,36.700584103387605,2018-10-03,08:09:09,Wednesday,October,2018
3512,2018-10-03 08:18:39,-1.25822421093991,36.7019051033861,2018-10-03,08:18:39,Wednesday,October,2018
3513,2018-10-03 08:24:09,-1.25737971094549,36.700584103387605,2018-10-03,08:24:09,Wednesday,October,2018
3514,2018-10-03 08:27:09,-1.21294007767413,36.8415457694014,2018-10-03,08:27:09,Wednesday,October,2018
3515,2018-10-03 15:38:09,-1.24500491077975,36.869559303349206,2018-10-03,15:38:09,Wednesday,October,2018
3516,2018-10-03 18:01:09,-1.27133371049183,36.997138903273296,2018-10-03,18:01:09,Wednesday,October,2018
3517,2018-10-03 18:54:09,-1.3444590051428795,36.90255400160471,2018-10-03,18:54:09,Wednesday,October,2018
3518,2018-10-03 20:14:09,-1.3309044025568701,36.8644741895724,2018-10-03,20:14:09,Wednesday,October,2018
3519,2018-10-03 20:33:09,-1.2492471053948602,36.8472670016755,2018-10-03,20:33:09,Wednesday,October,2018
3520,2018-10-03 20:59:09,-1.28877141063567,36.827920703306,2018-10-03,20:59:09,Wednesday,October,2018
3521,2018-10-03 21:08:09,-1.26914259737005,36.832585245882704,2018-10-03,21:08:09,Wednesday,October,2018
3522,2018-10-04 02:10:39,-1.29983200532301,36.78177316165329,2018-10-04,02:10:39,Thursday,October,2018
3523,2018-10-04 07:50:09,-1.3044161552750901,36.8390368916411,2018-10-04,07:50:09,Thursday,October,2018
3524,2018-10-04 07:57:09,-1.2914025406687,36.8240474333048,2018-10-04,07:57:09,Thursday,October,2018
3525,2018-10-04 09:45:09,-1.25288043468538,36.789876778733,2018-10-04,09:45:09,Thursday,October,2018
3526,2018-10-04 10:18:39,-1.3125250110951898,36.923936669987796,2018-10-04,10:18:39,Thursday,October,2018
3527,2018-10-04 13:02:39,-1.28342781684272,36.82351354156621,2018-10-04,13:02:39,Thursday,October,2018
3528,2018-10-04 17:19:09,-1.29990335841306,36.824151932,2018-10-04,17:19:09,Thursday,October,2018
3529,2018-10-04 17:41:09,-1.38926780003815,36.93763464314,2018-10-04,17:41:09,Thursday,October,2018
3530,2018-10-05 05:58:39,-1.24833328967848,36.817104075844604,2018-10-05,05:58:39,Friday,October,2018
3531,2018-10-05 06:15:09,-1.11720711118115,37.00827840347071,2018-10-05,06:15:09,Friday,October,2018
3532,2018-10-05 07:33:09,-1.282269010681,36.8158860033183,2018-10-05,07:33:09,Friday,October,2018
3533,2018-10-05 11:33:39,-1.2770173106848999,36.8310477033202,2018-10-05,11:33:39,Friday,October,2018
3534,2018-10-05 12:00:09,-1.29693941053596,36.8755764032799,2018-10-05,12:00:09,Friday,October,2018
3535,2018-10-05 12:00:39,-1.24887441077013,36.86346190334621,2018-10-05,12:00:39,Friday,October,2018
3536,2018-10-05 13:03:40,-1.29190175567309,36.841040420071295,2018-10-05,13:03:40,Friday,October,2018
3537,2018-10-05 19:57:09,-1.2928545106701799,36.7875266033138,2018-10-05,19:57:09,Friday,October,2018
3538,2018-10-05 20:20:09,-1.24603650729709,36.7726052181195,2018-10-05,20:20:09,Friday,October,2018
3539,2018-10-05 20:22:09,-1.2459993109037,36.7718759033795,2018-10-05,20:22:09,Friday,October,2018
3541,2018-10-05 21:20:39,-1.19123938664827,36.9286421592316,2018-10-05,21:20:39,Friday,October,2018
3542,2018-10-06 06:20:39,-1.1647992971124,36.95717942981379,2018-10-06,06:20:39,Saturday,October,2018
3543,2018-10-06 06:21:39,-1.1647992971124,36.95717942981379,2018-10-06,06:21:39,Saturday,October,2018
3544,2018-10-06 07:40:09,-1.25754635537134,36.8543353116689,2018-10-06,07:40:09,Saturday,October,2018
3545,2018-10-06 07:45:09,-1.25640151074036,36.8552620033542,2018-10-06,07:45:09,Saturday,October,2018
3546,2018-10-06 07:49:09,-1.39891809639057,36.7253039768145,2018-10-06,07:49:09,Saturday,October,2018
3547,2018-10-06 07:50:39,-1.2562189748168,36.8552681770652,2018-10-06,07:50:39,Saturday,October,2018
3548,2018-10-06 07:58:39,-1.2562189748168,36.8552681770652,2018-10-06,07:58:39,Saturday,October,2018
3549,2018-10-06 08:54:09,-1.31963276778804,36.8379822621182,2018-10-06,08:54:09,Saturday,October,2018
3550,2018-10-06 08:54:39,-1.31659931049483,36.8338161532564,2018-10-06,08:54:39,Saturday,October,2018
3551,2018-10-06 09:50:39,-1.2630298600013,36.7643743598987,2018-10-06,09:50:39,Saturday,October,2018
3552,2018-10-06 09:53:39,-1.2639050108606298,36.7582150032951,2018-10-06,09:53:39,Saturday,October,2018
3553,2018-10-06 11:23:09,-1.11720711118115,37.00827840347071,2018-10-06,11:23:09,Saturday,October,2018
3554,2018-10-06 16:27:39,-1.27941372036624,36.7920515322656,2018-10-06,16:27:39,Saturday,October,2018
3555,2018-10-06 17:17:39,-1.27129498172223,36.9971632443074,2018-10-06,17:17:39,Saturday,October,2018
3556,2018-10-06 17:44:09,-1.27131061366031,36.997187796483395,2018-10-06,17:44:09,Saturday,October,2018
3557,2018-10-07 19:39:39,-1.1492606327835901,36.9620546012523,2018-10-07,19:39:39,Sunday,October,2018
3558,2018-10-08 07:36:39,-1.32818071038532,36.8827102032371,2018-10-08,07:36:39,Monday,October,2018
3559,2018-10-08 08:03:39,-1.3285224027756002,36.880780019064396,2018-10-08,08:03:39,Monday,October,2018
3560,2018-10-08 09:13:39,-1.2431228813458,36.792168126400796,2018-10-08,09:13:39,Monday,October,2018
3561,2018-10-08 12:01:39,-1.17699417092755,36.9409707277646,2018-10-08,12:01:39,Monday,October,2018
3562,2018-10-08 12:21:39,-1.1647992971124,36.95717942981379,2018-10-08,12:21:39,Monday,October,2018
3563,2018-10-08 12:29:09,-1.2713378104917399,36.9971707032732,2018-10-08,12:29:09,Monday,October,2018
3565,2018-10-08 19:06:39,-1.2845730106553899,36.8273890033116,2018-10-08,19:06:39,Monday,October,2018
3566,2018-10-08 19:34:09,-1.32500330935852,36.847435278904,2018-10-08,19:34:09,Monday,October,2018
3567,2018-10-09 05:28:39,-1.33143606788501,36.8885257668545,2018-10-09,05:28:39,Tuesday,October,2018
3568,2018-10-09 06:49:09,-1.3120186612676499,36.815807803435895,2018-10-09,06:49:09,Tuesday,October,2018
3569,2018-10-09 07:46:09,-1.2037443307379099,36.917527483384,2018-10-09,07:46:09,Tuesday,October,2018
3570,2018-10-09 09:51:09,-1.33583299383184,36.77677045900921,2018-10-09,09:51:09,Tuesday,October,2018
3571,2018-10-09 16:21:39,-1.26261808449677,36.7185235021257,2018-10-09,16:21:39,Tuesday,October,2018
3572,2018-10-09 16:33:39,-1.31963276778804,36.8379822621182,2018-10-09,16:33:39,Tuesday,October,2018
3573,2018-10-09 16:36:09,-1.26261808449677,36.7185235021257,2018-10-09,16:36:09,Tuesday,October,2018
3574,2018-10-09 17:18:39,-1.27306111238582,36.8129184019364,2018-10-09,17:18:39,Tuesday,October,2018
3575,2018-10-10 09:17:39,-1.28882751064642,36.8195658033086,2018-10-10,09:17:39,Wednesday,October,2018
3576,2018-10-10 10:37:09,-1.2892586106559099,36.810800103310896,2018-10-10,10:37:09,Wednesday,October,2018
3577,2018-10-10 11:01:09,-1.29189991064314,36.81140900330721,2018-10-10,11:01:09,Wednesday,October,2018
3578,2018-10-10 11:31:39,-1.3291903131653702,36.874575883693396,2018-10-10,11:31:39,Wednesday,October,2018
3579,2018-10-10 11:52:09,-1.28824231063769,36.82815670330661,2018-10-10,11:52:09,Wednesday,October,2018
3580,2018-10-10 12:10:39,-1.28918351063339,36.8282184033053,2018-10-10,12:10:39,Wednesday,October,2018
3581,2018-10-10 12:26:09,-1.2864966106473998,36.8268102033093,2018-10-10,12:26:09,Wednesday,October,2018
3582,2018-10-10 12:43:39,-1.28400601066216,36.824174003313395,2018-10-10,12:43:39,Wednesday,October,2018
3583,2018-10-10 12:44:39,-1.28400601066216,36.824174003313395,2018-10-10,12:44:39,Wednesday,October,2018
3584,2018-10-10 13:15:39,-1.28882751064642,36.8195658033086,2018-10-10,13:15:39,Wednesday,October,2018
3585,2018-10-10 13:31:09,-1.2856780806944401,36.793868743321,2018-10-10,13:31:09,Wednesday,October,2018
3586,2018-10-10 14:15:09,-1.28882751064642,36.8195658033086,2018-10-10,14:15:09,Wednesday,October,2018
3587,2018-10-10 16:00:09,-1.4356065097903001,36.966604503069,2018-10-10,16:00:09,Wednesday,October,2018
3588,2018-10-10 16:41:09,-1.432341779424,36.9663780062412,2018-10-10,16:41:09,Wednesday,October,2018
3590,2018-10-10 20:02:39,-1.28970891062955,36.8293269033043,2018-10-10,20:02:39,Wednesday,October,2018
3592,2018-10-11 06:17:09,-1.26426660944345,36.74698523415729,2018-10-11,06:17:09,Thursday,October,2018
3593,2018-10-11 07:08:39,-1.2724852282372099,36.8140043258423,2018-10-11,07:08:39,Thursday,October,2018
3595,2018-10-11 07:25:09,-1.2561550107479098,36.8552190033394,2018-10-11,07:25:09,Thursday,October,2018
3596,2018-10-11 07:41:39,-1.31652901050123,36.8345390032679,2018-10-11,07:41:39,Thursday,October,2018
3597,2018-10-11 07:52:39,-1.29680441045572,36.8643599188759,2018-10-11,07:52:39,Thursday,October,2018
3598,2018-10-11 08:02:09,-1.2717416188473798,36.814198225100704,2018-10-11,08:02:09,Thursday,October,2018
3599,2018-10-11 08:18:39,-1.14924411109529,36.9620097034438,2018-10-11,08:18:39,Thursday,October,2018
3600,2018-10-11 08:37:39,-1.2310315443989899,36.8775973348898,2018-10-11,08:37:39,Thursday,October,2018
3601,2018-10-11 09:38:09,-1.2502500957141798,36.7849065805745,2018-10-11,09:38:09,Thursday,October,2018
3602,2018-10-11 10:00:09,-1.28882751064642,36.8195658033086,2018-10-11,10:00:09,Thursday,October,2018
3603,2018-10-11 10:42:39,-1.29365581067076,36.7842893033138,2018-10-11,10:42:39,Thursday,October,2018
3604,2018-10-11 11:07:09,-1.2807005108678895,36.6904730033795,2018-10-11,11:07:09,Thursday,October,2018
3605,2018-10-11 12:27:09,-1.3247228103822,36.8969449032369,2018-10-11,12:27:09,Thursday,October,2018
3606,2018-10-11 13:34:39,-1.24470155700656,36.866803492332004,2018-10-11,13:34:39,Thursday,October,2018
3607,2018-10-11 13:40:39,-1.24437310539338,36.8664180816755,2018-10-11,13:40:39,Thursday,October,2018
3608,2018-10-11 14:11:09,-1.2624413357035802,36.7271194777012,2018-10-11,14:11:09,Thursday,October,2018
3609,2018-10-11 17:34:39,-1.29061411075708,36.7290008033356,2018-10-11,17:34:39,Thursday,October,2018
3610,2018-10-11 22:07:39,-1.17719801103666,36.89530980324479,2018-10-11,22:07:39,Thursday,October,2018
3611,2018-10-12 06:19:39,-1.2037443307379099,36.917527483384,2018-10-12,06:19:39,Friday,October,2018
3612,2018-10-12 06:38:09,-1.2105657951967,36.908186329012295,2018-10-12,06:38:09,Friday,October,2018
3613,2018-10-12 06:38:39,-1.3049519105565701,36.8322839032836,2018-10-12,06:38:39,Friday,October,2018
3614,2018-10-12 06:50:09,-1.2428918107338502,36.91167270333821,2018-10-12,06:50:09,Friday,October,2018
3615,2018-10-12 07:16:09,-1.42015397803976,36.9540057070732,2018-10-12,07:16:09,Friday,October,2018
3616,2018-10-12 09:19:09,-1.18139204689594,36.9379876750919,2018-10-12,09:19:09,Friday,October,2018
3617,2018-10-12 14:38:09,-1.33112147474108,36.888840791095795,2018-10-12,14:38:09,Friday,October,2018
3618,2018-10-12 18:38:09,-1.20724991106245,36.7856362034253,2018-10-12,18:38:09,Friday,October,2018
3619,2018-10-12 19:37:39,-1.20717867773049,36.7858690034193,2018-10-12,19:37:39,Friday,October,2018
3620,2018-10-12 23:23:09,-1.33139815369328,36.8885547604,2018-10-12,23:23:09,Friday,October,2018
3621,2018-10-12 23:48:09,-1.26261808449677,36.7185235021257,2018-10-12,23:48:09,Friday,October,2018
3622,2018-10-13 09:18:09,-1.21906719968389,36.8917852095321,2018-10-13,09:18:09,Saturday,October,2018
3623,2018-10-13 10:28:09,-1.2200862230999499,36.89128172814689,2018-10-13,10:28:09,Saturday,October,2018
3624,2018-10-13 14:52:39,-1.26271488079052,36.80014263334871,2018-10-13,14:52:39,Saturday,October,2018
3625,2018-10-13 18:50:09,-1.30561891062837,36.775310203301295,2018-10-13,18:50:09,Saturday,October,2018
3626,2018-10-13 19:20:09,-1.48313562213472,37.0482844716554,2018-10-13,19:20:09,Saturday,October,2018
3627,2018-10-13 19:36:39,-1.28666001063556,36.8352420033063,2018-10-13,19:36:39,Saturday,October,2018
3628,2018-10-13 20:19:39,-1.32834076242482,36.8811599103441,2018-10-13,20:19:39,Saturday,October,2018
3631,2018-10-14 08:14:09,-1.2319674108265701,36.879069403363,2018-10-14,08:14:09,Sunday,October,2018
3633,2018-10-14 16:01:39,-1.28092361067727,36.8233495033177,2018-10-14,16:01:39,Sunday,October,2018
3636,2018-10-14 20:18:09,-1.3950088103766,36.7636649532439,2018-10-14,20:18:09,Sunday,October,2018
3637,2018-10-15 06:43:39,-1.26058993504824,36.7185158632065,2018-10-15,06:43:39,Monday,October,2018
3638,2018-10-15 09:34:09,-1.27431662535279,36.8246467016629,2018-10-15,09:34:09,Monday,October,2018
3640,2018-10-15 13:04:09,-1.29950881063925,36.788089903305,2018-10-15,13:04:09,Monday,October,2018
3642,2018-10-16 05:59:39,-1.2641003775103898,36.75425230336489,2018-10-16,05:59:39,Tuesday,October,2018
3643,2018-10-16 07:06:39,-1.2622177774191299,36.72657196968071,2018-10-16,07:06:39,Tuesday,October,2018
3644,2018-10-16 07:18:09,-1.32815651050347,36.8707640046704,2018-10-16,07:18:09,Tuesday,October,2018
3645,2018-10-16 12:20:39,-1.28600507382917,36.844742964150704,2018-10-16,12:20:39,Tuesday,October,2018
3646,2018-10-16 12:21:09,-1.28600507382917,36.844742964150704,2018-10-16,12:21:09,Tuesday,October,2018
3647,2018-10-16 16:54:09,-1.2977187316768102,36.7913526922825,2018-10-16,16:54:09,Tuesday,October,2018
3648,2018-10-16 17:46:09,-1.2040901654521499,36.9164992716936,2018-10-16,17:46:09,Tuesday,October,2018
